gutenberg_id,text,title
1532,"stealing; Modo, of murder; Flibbertigibbet, of mopping and",The Tragedy of King Lear
1532,"mowing,--who since possesses chambermaids and waiting women. So,",The Tragedy of King Lear
1532,"bless thee, master!",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Glou.,The Tragedy of King Lear
1532,"Here, take this purse, thou whom the heavens' plagues",The Tragedy of King Lear
1532,Have humbled to all strokes: that I am wretched,The Tragedy of King Lear
1532,"Makes thee the happier;--heavens, deal so still!",The Tragedy of King Lear
1532,"Let the superfluous and lust-dieted man,",The Tragedy of King Lear
1532,"That slaves your ordinance, that will not see",The Tragedy of King Lear
1532,"Because he does not feel, feel your power quickly;",The Tragedy of King Lear
1532,"So distribution should undo excess,",The Tragedy of King Lear
1532,And each man have enough.--Dost thou know Dover?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Edg.,The Tragedy of King Lear
1532,"Ay, master.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Glou.,The Tragedy of King Lear
1532,"There is a cliff, whose high and bending head",The Tragedy of King Lear
1532,Looks fearfully in the confined deep:,The Tragedy of King Lear
1532,"Bring me but to the very brim of it,",The Tragedy of King Lear
1532,And I'll repair the misery thou dost bear,The Tragedy of King Lear
1532,With something rich about me: from that place,The Tragedy of King Lear
1532,I shall no leading need.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Edg.,The Tragedy of King Lear
1532,Give me thy arm:,The Tragedy of King Lear
1532,Poor Tom shall lead thee.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Exeunt.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Scene II. Before the Duke of Albany's Palace.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Enter Goneril and Edmund; Oswald meeting them.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gon.,The Tragedy of King Lear
1532,"Welcome, my lord: I marvel our mild husband",The Tragedy of King Lear
1532,"Not met us on the way.--Now, where's your master?",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Osw.,The Tragedy of King Lear
1532,"Madam, within; but never man so chang'd.",The Tragedy of King Lear
1532,I told him of the army that was landed;,The Tragedy of King Lear
1532,He smil'd at it: I told him you were coming;,The Tragedy of King Lear
1532,"His answer was, 'The worse': Of Gloster's treachery",The Tragedy of King Lear
1532,And of the loyal service of his son,The Tragedy of King Lear
1532,"When I inform'd him, then he call'd me sot",The Tragedy of King Lear
1532,And told me I had turn'd the wrong side out:--,The Tragedy of King Lear
1532,What most he should dislike seems pleasant to him;,The Tragedy of King Lear
1532,"What like, offensive.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gon.,The Tragedy of King Lear
1532,[To Edmund.] Then shall you go no further.,The Tragedy of King Lear
1532,"It is the cowish terror of his spirit,",The Tragedy of King Lear
1532,That dares not undertake: he'll not feel wrongs,The Tragedy of King Lear
1532,Which tie him to an answer. Our wishes on the way,The Tragedy of King Lear
1532,"May prove effects. Back, Edmund, to my brother;",The Tragedy of King Lear
1532,Hasten his musters and conduct his powers:,The Tragedy of King Lear
1532,"I must change arms at home, and give the distaff",The Tragedy of King Lear
1532,Into my husband's hands. This trusty servant,The Tragedy of King Lear
1532,"Shall pass between us; ere long you are like to hear,",The Tragedy of King Lear
1532,"If you dare venture in your own behalf,",The Tragedy of King Lear
1532,A mistress's command. [Giving a favour.],The Tragedy of King Lear
1532,Wear this; spare speech;,The Tragedy of King Lear
1532,"Decline your head: this kiss, if it durst speak,",The Tragedy of King Lear
1532,Would stretch thy spirits up into the air:--,The Tragedy of King Lear
1532,"Conceive, and fare thee well.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Edm.,The Tragedy of King Lear
1532,Yours in the ranks of death!,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Exit Edmund.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gon.,The Tragedy of King Lear
1532,My most dear Gloster.,The Tragedy of King Lear
1532,"O, the difference of man and man!",The Tragedy of King Lear
1532,To thee a woman's services are due:,The Tragedy of King Lear
1532,My fool usurps my body.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Osw.,The Tragedy of King Lear
1532,"Madam, here comes my lord.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Exit.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Enter Albany.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gon.,The Tragedy of King Lear
1532,I have been worth the whistle.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Alb.,The Tragedy of King Lear
1532,O Goneril!,The Tragedy of King Lear
1532,You are not worth the dust which the rude wind,The Tragedy of King Lear
1532,Blows in your face! I fear your disposition:,The Tragedy of King Lear
1532,That nature which contemns it origin,The Tragedy of King Lear
1532,Cannot be bordered certain in itself;,The Tragedy of King Lear
1532,She that herself will sliver and disbranch,The Tragedy of King Lear
1532,"From her material sap, perforce must wither",The Tragedy of King Lear
1532,And come to deadly use.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gon.,The Tragedy of King Lear
1532,No more; the text is foolish.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Alb.,The Tragedy of King Lear
1532,Wisdom and goodness to the vile seem vile:,The Tragedy of King Lear
1532,Filths savour but themselves. What have you done?,The Tragedy of King Lear
1532,"Tigers, not daughters, what have you perform'd?",The Tragedy of King Lear
1532,"A father, and a gracious aged man,",The Tragedy of King Lear
1532,"Whose reverence even the head-lugg'd bear would lick,",The Tragedy of King Lear
1532,"Most barbarous, most degenerate, have you madded.",The Tragedy of King Lear
1532,Could my good brother suffer you to do it?,The Tragedy of King Lear
1532,"A man, a prince, by him so benefited!",The Tragedy of King Lear
1532,If that the heavens do not their visible spirits,The Tragedy of King Lear
1532,"Send quickly down to tame these vile offences,",The Tragedy of King Lear
1532,"It will come,",The Tragedy of King Lear
1532,"Humanity must perforce prey on itself,",The Tragedy of King Lear
1532,Like monsters of the deep.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gon.,The Tragedy of King Lear
1532,Milk-liver'd man!,The Tragedy of King Lear
1532,"That bear'st a cheek for blows, a head for wrongs;",The Tragedy of King Lear
1532,Who hast not in thy brows an eye discerning,The Tragedy of King Lear
1532,Thine honour from thy suffering; that not know'st,The Tragedy of King Lear
1532,Fools do those villains pity who are punish'd,The Tragedy of King Lear
1532,Ere they have done their mischief. Where's thy drum?,The Tragedy of King Lear
1532,France spreads his banners in our noiseless land;,The Tragedy of King Lear
1532,With plumed helm thy slayer begins threats;,The Tragedy of King Lear
1532,"Whiles thou, a moral fool, sitt'st still, and criest",The Tragedy of King Lear
1532,"'Alack, why does he so?'",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Alb.,The Tragedy of King Lear
1532,"See thyself, devil!",The Tragedy of King Lear
1532,Proper deformity seems not in the fiend,The Tragedy of King Lear
1532,So horrid as in woman.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gon.,The Tragedy of King Lear
1532,O vain fool!,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Alb.,The Tragedy of King Lear
1532,"Thou changed and self-cover'd thing, for shame!",The Tragedy of King Lear
1532,Be-monster not thy feature! Were't my fitness,The Tragedy of King Lear
1532,To let these hands obey my blood.,The Tragedy of King Lear
1532,They are apt enough to dislocate and tear,The Tragedy of King Lear
1532,"Thy flesh and bones:--howe'er thou art a fiend,",The Tragedy of King Lear
1532,A woman's shape doth shield thee.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gon.,The Tragedy of King Lear
1532,"Marry, your manhood now!",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Enter a Messenger.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Alb.,The Tragedy of King Lear
1532,What news?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Mess.,The Tragedy of King Lear
1532,"O, my good lord, the Duke of Cornwall's dead;",The Tragedy of King Lear
1532,"Slain by his servant, going to put out",The Tragedy of King Lear
1532,The other eye of Gloster.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Alb.,The Tragedy of King Lear
1532,Gloster's eyes!,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Mess.,The Tragedy of King Lear
1532,"A servant that he bred, thrill'd with remorse,",The Tragedy of King Lear
1532,"Oppos'd against the act, bending his sword",The Tragedy of King Lear
1532,"To his great master; who, thereat enrag'd,",The Tragedy of King Lear
1532,"Flew on him, and amongst them fell'd him dead;",The Tragedy of King Lear
1532,But not without that harmful stroke which since,The Tragedy of King Lear
1532,Hath pluck'd him after.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Alb.,The Tragedy of King Lear
1532,"This shows you are above,",The Tragedy of King Lear
1532,"You justicers, that these our nether crimes",The Tragedy of King Lear
1532,"So speedily can venge!--But, O poor Gloster!",The Tragedy of King Lear
1532,Lost he his other eye?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Mess.,The Tragedy of King Lear
1532,"Both, both, my lord.--",The Tragedy of King Lear
1532,"This letter, madam, craves a speedy answer;",The Tragedy of King Lear
1532,'Tis from your sister.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gon.,The Tragedy of King Lear
1532,[Aside.] One way I like this well;,The Tragedy of King Lear
1532,"But being widow, and my Gloster with her,",The Tragedy of King Lear
1532,May all the building in my fancy pluck,The Tragedy of King Lear
1532,Upon my hateful life: another way,The Tragedy of King Lear
1532,"The news is not so tart.--I'll read, and answer.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Exit.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Alb.,The Tragedy of King Lear
1532,Where was his son when they did take his eyes?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Mess.,The Tragedy of King Lear
1532,Come with my lady hither.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Alb.,The Tragedy of King Lear
1532,He is not here.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Mess.,The Tragedy of King Lear
1532,"No, my good lord; I met him back again.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Alb.,The Tragedy of King Lear
1532,Knows he the wickedness?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Mess.,The Tragedy of King Lear
1532,"Ay, my good lord. 'Twas he inform'd against him;",The Tragedy of King Lear
1532,"And quit the house on purpose, that their punishment",The Tragedy of King Lear
1532,Might have the freer course.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Alb.,The Tragedy of King Lear
1532,"Gloster, I live",The Tragedy of King Lear
1532,"To thank thee for the love thou show'dst the king,",The Tragedy of King Lear
1532,"And to revenge thine eyes.--Come hither, friend:",The Tragedy of King Lear
1532,Tell me what more thou know'st.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Exeunt.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Scene III. The French camp near Dover.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Enter Kent and a Gentleman.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Kent.,The Tragedy of King Lear
1532,Why the king of France is so suddenly gone back know you the,The Tragedy of King Lear
1532,reason?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gent.,The Tragedy of King Lear
1532,"Something he left imperfect in the state, which since his coming",The Tragedy of King Lear
1532,"forth is thought of, which imports to the kingdom so much fear",The Tragedy of King Lear
1532,and danger that his personal return was most required and,The Tragedy of King Lear
1532,necessary.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Kent.,The Tragedy of King Lear
1532,Who hath he left behind him general?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gent.,The Tragedy of King Lear
1532,"The Mareschal of France, Monsieur La Far.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Kent.,The Tragedy of King Lear
1532,Did your letters pierce the queen to any demonstration of grief?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gent.,The Tragedy of King Lear
1532,"Ay, sir; she took them, read them in my presence;",The Tragedy of King Lear
1532,And now and then an ample tear trill'd down,The Tragedy of King Lear
1532,Her delicate cheek: it seem'd she was a queen,The Tragedy of King Lear
1532,"Over her passion; who, most rebel-like,",The Tragedy of King Lear
1532,Sought to be king o'er her.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Kent.,The Tragedy of King Lear
1532,"O, then it mov'd her.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gent.,The Tragedy of King Lear
1532,Not to a rage: patience and sorrow strove,The Tragedy of King Lear
1532,Who should express her goodliest. You have seen,The Tragedy of King Lear
1532,Sunshine and rain at once: her smiles and tears,The Tragedy of King Lear
1532,"Were like, a better day: those happy smilets",The Tragedy of King Lear
1532,That play'd on her ripe lip seem'd not to know,The Tragedy of King Lear
1532,What guests were in her eyes; which parted thence,The Tragedy of King Lear
1532,"As pearls from diamonds dropp'd.--In brief, sorrow",The Tragedy of King Lear
1532,"Would be a rarity most belov'd, if all",The Tragedy of King Lear
1532,Could so become it.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Kent.,The Tragedy of King Lear
1532,Made she no verbal question?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gent.,The Tragedy of King Lear
1532,"Faith, once or twice she heav'd the name of 'father'",The Tragedy of King Lear
1532,"Pantingly forth, as if it press'd her heart;",The Tragedy of King Lear
1532,"Cried 'Sisters, sisters!--Shame of ladies! sisters!",The Tragedy of King Lear
1532,"Kent! father! sisters! What, i' the storm? i' the night?",The Tragedy of King Lear
1532,Let pity not be believ'd!'--There she shook,The Tragedy of King Lear
1532,"The holy water from her heavenly eyes,",The Tragedy of King Lear
1532,And clamour moisten'd: then away she started,The Tragedy of King Lear
1532,To deal with grief alone.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Kent.,The Tragedy of King Lear
1532,"It is the stars,",The Tragedy of King Lear
1532,"The stars above us, govern our conditions;",The Tragedy of King Lear
1532,Else one self mate and mate could not beget,The Tragedy of King Lear
1532,Such different issues. You spoke not with her since?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gent.,The Tragedy of King Lear
1532,No.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Kent.,The Tragedy of King Lear
1532,Was this before the king return'd?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gent.,The Tragedy of King Lear
1532,"No, since.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Kent.,The Tragedy of King Lear
1532,"Well, sir, the poor distressed Lear's i' the town;",The Tragedy of King Lear
1532,"Who sometime, in his better tune, remembers",The Tragedy of King Lear
1532,"What we are come about, and by no means",The Tragedy of King Lear
1532,Will yield to see his daughter.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gent.,The Tragedy of King Lear
1532,"Why, good sir?",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Kent.,The Tragedy of King Lear
1532,"A sovereign shame so elbows him: his own unkindness,",The Tragedy of King Lear
1532,"That stripp'd her from his benediction, turn'd her",The Tragedy of King Lear
1532,"To foreign casualties, gave her dear rights",The Tragedy of King Lear
1532,"To his dog-hearted daughters,--these things sting",The Tragedy of King Lear
1532,His mind so venomously that burning shame,The Tragedy of King Lear
1532,Detains him from Cordelia.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gent.,The Tragedy of King Lear
1532,"Alack, poor gentleman!",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Kent.,The Tragedy of King Lear
1532,Of Albany's and Cornwall's powers you heard not?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Gent.,The Tragedy of King Lear
1532,'Tis so; they are a-foot.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Kent.,The Tragedy of King Lear
1532,"Well, sir, I'll bring you to our master Lear",The Tragedy of King Lear
1532,And leave you to attend him: some dear cause,The Tragedy of King Lear
1532,Will in concealment wrap me up awhile;,The Tragedy of King Lear
1532,"When I am known aright, you shall not grieve",The Tragedy of King Lear
1532,Lending me this acquaintance. I pray you go,The Tragedy of King Lear
1532,Along with me.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Exeunt.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Scene IV. The French camp. A Tent.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,"[Enter Cordelia, Physician, and Soldiers.]",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Cor.,The Tragedy of King Lear
1532,"Alack, 'tis he: why, he was met even now",The Tragedy of King Lear
1532,As mad as the vex'd sea; singing aloud;,The Tragedy of King Lear
1532,"Crown'd with rank fumiter and furrow weeds,",The Tragedy of King Lear
1532,"With harlocks, hemlock, nettles, cuckoo-flowers,",The Tragedy of King Lear
1532,"Darnel, and all the idle weeds that grow",The Tragedy of King Lear
1532,In our sustaining corn.--A century send forth;,The Tragedy of King Lear
1532,"Search every acre in the high-grown field,",The Tragedy of King Lear
1532,And bring him to our eye. [Exit an Officer.],The Tragedy of King Lear
1532,What can man's wisdom,The Tragedy of King Lear
1532,In the restoring his bereaved sense?,The Tragedy of King Lear
1532,He that helps him take all my outward worth.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Phys.,The Tragedy of King Lear
1532,"There is means, madam:",The Tragedy of King Lear
1532,"Our foster nurse of nature is repose,",The Tragedy of King Lear
1532,The which he lacks; that to provoke in him,The Tragedy of King Lear
1532,"Are many simples operative, whose power",The Tragedy of King Lear
1532,Will close the eye of anguish.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Cor.,The Tragedy of King Lear
1532,"All bless'd secrets,",The Tragedy of King Lear
1532,"All you unpublish'd virtues of the earth,",The Tragedy of King Lear
1532,Spring with my tears! be aidant and remediate,The Tragedy of King Lear
1532,"In the good man's distress!--Seek, seek for him;",The Tragedy of King Lear
1532,Lest his ungovern'd rage dissolve the life,The Tragedy of King Lear
1532,That wants the means to lead it.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Enter a Messenger.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Mess.,The Tragedy of King Lear
1532,"News, madam;",The Tragedy of King Lear
1532,The British powers are marching hitherward.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Cor.,The Tragedy of King Lear
1532,'Tis known before; our preparation stands,The Tragedy of King Lear
1532,"In expectation of them.--O dear father,",The Tragedy of King Lear
1532,It is thy business that I go about;,The Tragedy of King Lear
1532,Therefore great France,The Tragedy of King Lear
1532,My mourning and important tears hath pitied.,The Tragedy of King Lear
1532,"No blown ambition doth our arms incite,",The Tragedy of King Lear
1532,"But love, dear love, and our ag'd father's right:",The Tragedy of King Lear
1532,Soon may I hear and see him!,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Exeunt.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Scene V. A Room in Gloster's Castle.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Enter Regan and Oswald.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Reg.,The Tragedy of King Lear
1532,But are my brother's powers set forth?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Osw.,The Tragedy of King Lear
1532,"Ay, madam.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Reg.,The Tragedy of King Lear
1532,Himself in person there?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Osw.,The Tragedy of King Lear
1532,"Madam, with much ado.",The Tragedy of King Lear
1532,Your sister is the better soldier.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Reg.,The Tragedy of King Lear
1532,Lord Edmund spake not with your lord at home?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Osw.,The Tragedy of King Lear
1532,"No, madam.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Reg.,The Tragedy of King Lear
1532,What might import my sister's letter to him?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Osw.,The Tragedy of King Lear
1532,"I know not, lady.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Reg.,The Tragedy of King Lear
1532,"Faith, he is posted hence on serious matter.",The Tragedy of King Lear
1532,"It was great ignorance, Gloster's eyes being out,",The Tragedy of King Lear
1532,To let him live: where he arrives he moves,The Tragedy of King Lear
1532,"All hearts against us: Edmund, I think, is gone,",The Tragedy of King Lear
1532,"In pity of his misery, to despatch",The Tragedy of King Lear
1532,"His nighted life; moreover, to descry",The Tragedy of King Lear
1532,The strength o' the enemy.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Osw.,The Tragedy of King Lear
1532,"I must needs after him, madam, with my letter.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Reg.,The Tragedy of King Lear
1532,Our troops set forth to-morrow: stay with us;,The Tragedy of King Lear
1532,The ways are dangerous.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Osw.,The Tragedy of King Lear
1532,"I may not, madam:",The Tragedy of King Lear
1532,My lady charg'd my duty in this business.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Reg.,The Tragedy of King Lear
1532,Why should she write to Edmund? Might not you,The Tragedy of King Lear
1532,"Transport her purposes by word? Belike,",The Tragedy of King Lear
1532,"Something,--I know not what:--I'll love thee much--",The Tragedy of King Lear
1532,Let me unseal the letter.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Osw.,The Tragedy of King Lear
1532,"Madam, I had rather,--",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Reg.,The Tragedy of King Lear
1532,I know your lady does not love her husband;,The Tragedy of King Lear
1532,I am sure of that: and at her late being here,The Tragedy of King Lear
1532,She gave strange eyeliads and most speaking looks,The Tragedy of King Lear
1532,To noble Edmund. I know you are of her bosom.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Osw.,The Tragedy of King Lear
1532,"I, madam?",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Reg.,The Tragedy of King Lear
1532,"I speak in understanding; you are, I know't:",The Tragedy of King Lear
1532,"Therefore I do advise you, take this note:",The Tragedy of King Lear
1532,My lord is dead; Edmund and I have talk'd;,The Tragedy of King Lear
1532,And more convenient is he for my hand,The Tragedy of King Lear
1532,Than for your lady's.--You may gather more.,The Tragedy of King Lear
1532,"If you do find him, pray you give him this;",The Tragedy of King Lear
1532,"And when your mistress hears thus much from you,",The Tragedy of King Lear
1532,I pray desire her call her wisdom to her,The Tragedy of King Lear
1532,"So, fare you well.",The Tragedy of King Lear
1532,"If you do chance to hear of that blind traitor,",The Tragedy of King Lear
1532,Preferment falls on him that cuts him off.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Osw.,The Tragedy of King Lear
1532,"Would I could meet him, madam! I should show",The Tragedy of King Lear
1532,What party I do follow.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Reg.,The Tragedy of King Lear
1532,Fare thee well.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Exeunt.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Scene VI. The country near Dover.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,"[Enter Gloster, and Edgar dressed like a peasant.]",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Glou.,The Tragedy of King Lear
1532,When shall I come to the top of that same hill?,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Edg.,The Tragedy of King Lear
1532,"You do climb up it now: look, how we labour.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Glou.,The Tragedy of King Lear
1532,Methinks the ground is even.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Edg.,The Tragedy of King Lear
1532,Horrible steep.,The Tragedy of King Lear
1532,"Hark, do you hear the sea?",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Glou.,The Tragedy of King Lear
1532,"No, truly.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Edg.,The Tragedy of King Lear
1532,"Why, then, your other senses grow imperfect",The Tragedy of King Lear
1532,By your eyes' anguish.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Glou.,The Tragedy of King Lear
1532,So may it be indeed:,The Tragedy of King Lear
1532,Methinks thy voice is alter'd; and thou speak'st,The Tragedy of King Lear
1532,In better phrase and matter than thou didst.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Edg.,The Tragedy of King Lear
1532,You are much deceiv'd: in nothing am I chang'd,The Tragedy of King Lear
1532,But in my garments.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Glou.,The Tragedy of King Lear
1532,Methinks you're better spoken.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Edg.,The Tragedy of King Lear
1532,"Come on, sir; here's the place:--stand still.--How fearful",The Tragedy of King Lear
1532,And dizzy 'tis to cast one's eyes so low!,The Tragedy of King Lear
1532,The crows and choughs that wing the midway air,The Tragedy of King Lear
1532,Show scarce so gross as beetles: half way down,The Tragedy of King Lear
1532,Hangs one that gathers samphire--dreadful trade!,The Tragedy of King Lear
1532,Methinks he seems no bigger than his head:,The Tragedy of King Lear
1532,The fishermen that walk upon the beach,The Tragedy of King Lear
1532,"Appear like mice; and yond tall anchoring bark,",The Tragedy of King Lear
1532,Diminish'd to her cock; her cock a buoy,The Tragedy of King Lear
1532,Almost too small for sight: the murmuring surge,The Tragedy of King Lear
1532,That on the unnumber'd idle pebble chafes,The Tragedy of King Lear
1532,Cannot be heard so high.--I'll look no more;,The Tragedy of King Lear
1532,"Lest my brain turn, and the deficient sight",The Tragedy of King Lear
1532,Topple down headlong.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Glou.,The Tragedy of King Lear
1532,Set me where you stand.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Edg.,The Tragedy of King Lear
1532,Give me your hand:--you are now within a foot,The Tragedy of King Lear
1532,Of th' extreme verge: for all beneath the moon,The Tragedy of King Lear
1532,Would I not leap upright.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Glou.,The Tragedy of King Lear
1532,Let go my hand.,The Tragedy of King Lear
1532,"Here, friend, 's another purse; in it a jewel",The Tragedy of King Lear
1532,Well worth a poor man's taking: fairies and gods,The Tragedy of King Lear
1532,Prosper it with thee! Go thou further off;,The Tragedy of King Lear
1532,"Bid me farewell, and let me hear thee going.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Edg.,The Tragedy of King Lear
1532,"Now fare ye well, good sir.",The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,[Seems to go.],The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Glou.,The Tragedy of King Lear
1532,With all my heart.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Edg.,The Tragedy of King Lear
1532,[Aside.] Why I do trifle thus with his despair,The Tragedy of King Lear
1532,Is done to cure it.,The Tragedy of King Lear
1532,,The Tragedy of King Lear
1532,Glou.,The Tragedy of King Lear
1532,O you mighty gods!,The Tragedy of King Lear
1532,"This world I do renounce, and, in your sights,",The Tragedy of King Lear
1532,Shake patiently my great affliction off:,The Tragedy of King Lear
1532,"If I could bear it longer, and not fall",The Tragedy of King Lear
