symbol,date,price
ICSA,2008-05-03,370000
ICSA,2008-05-10,366000
ICSA,2008-05-17,367000
ICSA,2008-05-24,369000
ICSA,2008-05-31,362000
ICSA,2008-06-07,382000
ICSA,2008-06-14,378000
ICSA,2008-06-21,381000
ICSA,2008-06-28,392000
ICSA,2008-07-05,371000
ICSA,2008-07-12,385000
ICSA,2008-07-19,402000
ICSA,2008-07-26,434000
ICSA,2008-08-02,448000
ICSA,2008-08-09,430000
ICSA,2008-08-16,424000
ICSA,2008-08-23,421000
ICSA,2008-08-30,442000
ICSA,2008-09-06,441000
ICSA,2008-09-13,449000
ICSA,2008-09-20,483000
ICSA,2008-09-27,483000
ICSA,2008-10-04,482000
ICSA,2008-10-11,461000
ICSA,2008-10-18,478000
ICSA,2008-10-25,480000
ICSA,2008-11-01,490000
ICSA,2008-11-08,512000
ICSA,2008-11-15,536000
ICSA,2008-11-22,532000
ICSA,2008-11-29,529000
ICSA,2008-12-06,570000
ICSA,2008-12-13,566000
ICSA,2008-12-20,587000
ICSA,2008-12-27,533000
ICSA,2009-01-03,503000
ICSA,2009-01-10,551000
ICSA,2009-01-17,591000
ICSA,2009-01-24,586000
ICSA,2009-01-31,629000
ICSA,2009-02-07,637000
ICSA,2009-02-14,632000
ICSA,2009-02-21,655000
ICSA,2009-02-28,652000
ICSA,2009-03-07,660000
ICSA,2009-03-14,651000
ICSA,2009-03-21,661000
ICSA,2009-03-28,665000
ICSA,2009-04-04,653000
ICSA,2009-04-11,599000
ICSA,2009-04-18,639000
ICSA,2009-04-25,620000
ICSA,2009-05-02,602000
ICSA,2009-05-09,625000
ICSA,2009-05-16,620000
ICSA,2009-05-23,606000
ICSA,2009-05-30,607000
ICSA,2009-06-06,596000
ICSA,2009-06-13,595000
ICSA,2009-06-20,608000
ICSA,2009-06-27,594000
ICSA,2009-07-04,573000
ICSA,2009-07-11,546000
ICSA,2009-07-18,560000
ICSA,2009-07-25,587000
ICSA,2009-08-01,555000
ICSA,2009-08-08,555000
ICSA,2009-08-15,562000
ICSA,2009-08-22,560000
ICSA,2009-08-29,564000
ICSA,2009-09-05,558000
ICSA,2009-09-12,542000
ICSA,2009-09-19,536000
ICSA,2009-09-26,554000
ICSA,2009-10-03,533000
ICSA,2009-10-10,511000
ICSA,2009-10-17,531000
ICSA,2009-10-24,530000
ICSA,2009-10-31,522000
ICSA,2009-11-07,512000
ICSA,2009-11-14,507000
ICSA,2009-11-21,482000
ICSA,2009-11-28,475000
ICSA,2009-12-05,497000
ICSA,2009-12-12,498000
ICSA,2009-12-19,479000
ICSA,2009-12-26,468000
ICSA,2010-01-02,456000
ICSA,2010-01-09,469000
ICSA,2010-01-16,507000
ICSA,2010-01-23,471000
ICSA,2010-01-30,496000
ICSA,2010-02-06,466000
ICSA,2010-02-13,489000
ICSA,2010-02-20,500000
ICSA,2010-02-27,488000
ICSA,2010-03-06,472000
ICSA,2010-03-13,478000
ICSA,2010-03-20,472000
ICSA,2010-03-27,459000
ICSA,2010-04-03,479000
ICSA,2010-04-10,479000
ICSA,2010-04-17,469000
ICSA,2010-04-24,449000
ICSA,2010-05-01,451000
ICSA,2010-05-08,451000
ICSA,2010-05-15,474000
ICSA,2010-05-22,463000
ICSA,2010-05-29,458000
ICSA,2010-06-05,459000
ICSA,2010-06-12,467000
ICSA,2010-06-19,452000
ICSA,2010-06-26,464000
ICSA,2010-07-03,454000
ICSA,2010-07-10,439000
ICSA,2010-07-17,462000
ICSA,2010-07-24,465000
ICSA,2010-07-31,476000
ICSA,2010-08-07,483000
ICSA,2010-08-14,486000
ICSA,2010-08-21,464000
ICSA,2010-08-28,467000
ICSA,2010-09-04,452000
ICSA,2010-09-11,444000
ICSA,2010-09-18,459000
ICSA,2010-09-25,459000
ICSA,2010-10-02,446000
ICSA,2010-10-09,459000
ICSA,2010-10-16,444000
ICSA,2010-10-23,432000
ICSA,2010-10-30,453000
ICSA,2010-11-06,434000
ICSA,2010-11-13,432000
ICSA,2010-11-20,407000
ICSA,2010-11-27,432000
ICSA,2010-12-04,428000
ICSA,2010-12-11,425000
ICSA,2010-12-18,424000
ICSA,2010-12-25,404000
ICSA,2011-01-01,413000
ICSA,2011-01-08,434000
ICSA,2011-01-15,421000
ICSA,2011-01-22,446000
ICSA,2011-01-29,420000
ICSA,2011-02-05,402000
ICSA,2011-02-12,425000
ICSA,2011-02-19,394000
ICSA,2011-02-26,385000
ICSA,2011-03-05,414000
ICSA,2011-03-12,404000
ICSA,2011-03-19,407000
ICSA,2011-03-26,399000
ICSA,2011-04-02,395000
ICSA,2011-04-09,416000
ICSA,2011-04-16,402000
ICSA,2011-04-23,422000
ICSA,2011-04-30,468000
ICSA,2011-05-07,435000
ICSA,2011-05-14,414000
ICSA,2011-05-21,423000
ICSA,2011-05-28,418000
ICSA,2011-06-04,423000
ICSA,2011-06-11,413000
ICSA,2011-06-18,416000
ICSA,2011-06-25,421000
ICSA,2011-07-02,418000
ICSA,2011-07-09,408000
ICSA,2011-07-16,420000
ICSA,2011-07-23,411000
ICSA,2011-07-30,406000
ICSA,2011-08-06,405000
ICSA,2011-08-13,409000
ICSA,2011-08-20,415000
ICSA,2011-08-27,409000
ICSA,2011-09-03,414000
ICSA,2011-09-10,429000
ICSA,2011-09-17,422000
ICSA,2011-09-24,406000
ICSA,2011-10-01,405000
ICSA,2011-10-08,410000
ICSA,2011-10-15,395000
ICSA,2011-10-22,403000
ICSA,2011-10-29,399000
ICSA,2011-11-05,392000
ICSA,2011-11-12,383000
ICSA,2011-11-19,385000
ICSA,2011-11-26,397000
ICSA,2011-12-03,387000
ICSA,2011-12-10,368000
ICSA,2011-12-17,368000
ICSA,2011-12-24,386000
ICSA,2011-12-31,376000
ICSA,2012-01-07,391000
ICSA,2012-01-14,367000
ICSA,2012-01-21,381000
ICSA,2012-01-28,372000
ICSA,2012-02-04,368000
ICSA,2012-02-11,361000
ICSA,2012-02-18,359000
ICSA,2012-02-25,365000
ICSA,2012-03-03,375000
ICSA,2012-03-10,369000
ICSA,2012-03-17,368000
ICSA,2012-03-24,363000
ICSA,2012-03-31,358000
ICSA,2012-04-07,387000
ICSA,2012-04-14,381000
ICSA,2012-04-21,387000
ICSA,2012-04-28,372000
ICSA,2012-05-05,373000
ICSA,2012-05-12,369000
ICSA,2012-05-19,371000
ICSA,2012-05-26,381000
ICSA,2012-06-02,377000
ICSA,2012-06-09,383000
ICSA,2012-06-16,384000
ICSA,2012-06-23,380000
ICSA,2012-06-30,372000
ICSA,2012-07-07,360000
ICSA,2012-07-14,390000
ICSA,2012-07-21,368000
ICSA,2012-07-28,372000
ICSA,2012-08-04,371000
ICSA,2012-08-11,369000
ICSA,2012-08-18,376000
ICSA,2012-08-25,377000
ICSA,2012-09-01,371000
ICSA,2012-09-08,393000
ICSA,2012-09-15,392000
ICSA,2012-09-22,377000
ICSA,2012-09-29,376000
ICSA,2012-10-06,350000
ICSA,2012-10-13,386000
ICSA,2012-10-20,374000
ICSA,2012-10-27,364000
ICSA,2012-11-03,365000
ICSA,2012-11-10,446000
ICSA,2012-11-17,406000
ICSA,2012-11-24,388000
ICSA,2012-12-01,375000
ICSA,2012-12-08,340000
ICSA,2012-12-15,356000
ICSA,2012-12-22,362000
ICSA,2012-12-29,362000
ICSA,2013-01-05,363000
ICSA,2013-01-12,344000
ICSA,2013-01-19,339000
ICSA,2013-01-26,366000
ICSA,2013-02-02,361000
ICSA,2013-02-09,347000
ICSA,2013-02-16,362000
ICSA,2013-02-23,342000
ICSA,2013-03-02,340000
ICSA,2013-03-09,343000
ICSA,2013-03-16,343000
ICSA,2013-03-23,358000
ICSA,2013-03-30,375000
ICSA,2013-04-06,359000
ICSA,2013-04-13,356000
ICSA,2013-04-20,343000
ICSA,2013-04-27,331000
ICSA,2013-05-04,335000
ICSA,2013-05-11,360000
ICSA,2013-05-18,343000
ICSA,2013-05-25,353000
ICSA,2013-06-01,346000
ICSA,2013-06-08,337000
ICSA,2013-06-15,353000
ICSA,2013-06-22,347000
ICSA,2013-06-29,340000
ICSA,2013-07-06,351000
ICSA,2013-07-13,344000
ICSA,2013-07-20,355000
ICSA,2013-07-27,334000
ICSA,2013-08-03,339000
ICSA,2013-08-10,327000
ICSA,2013-08-17,340000
ICSA,2013-08-24,336000
ICSA,2013-08-31,325000
ICSA,2013-09-07,300000
ICSA,2013-09-14,323000
ICSA,2013-09-21,314000
ICSA,2013-09-28,319000
ICSA,2013-10-05,368000
ICSA,2013-10-12,368000
ICSA,2013-10-19,351000
ICSA,2013-10-26,347000
ICSA,2013-11-02,342000
ICSA,2013-11-09,340000
ICSA,2013-11-16,331000
ICSA,2013-11-23,316000
ICSA,2013-11-30,312000
ICSA,2013-12-07,354000
ICSA,2013-12-14,364000
ICSA,2013-12-21,334000
ICSA,2013-12-28,332000
ICSA,2014-01-04,322000
ICSA,2014-01-11,318000
ICSA,2014-01-18,327000
ICSA,2014-01-25,340000
ICSA,2014-02-01,331000
ICSA,2014-02-08,337000
ICSA,2014-02-15,332000
ICSA,2014-02-22,341000
ICSA,2014-03-01,319000
ICSA,2014-03-08,322000
ICSA,2014-03-15,321000
ICSA,2014-03-22,313000
ICSA,2014-03-29,330000
ICSA,2014-04-05,311000
ICSA,2014-04-12,308000
ICSA,2014-04-19,327000
ICSA,2014-04-26,345000
ICSA,2014-05-03,325000
ICSA,2014-05-10,303000
ICSA,2014-05-17,324000
ICSA,2014-05-24,305000
ICSA,2014-05-31,312000
ICSA,2014-06-07,317000
ICSA,2014-06-14,314000
ICSA,2014-06-21,315000
ICSA,2014-06-28,308000
ICSA,2014-07-05,302000
ICSA,2014-07-12,308000
ICSA,2014-07-19,294000
ICSA,2014-07-26,303000
ICSA,2014-08-02,295000
ICSA,2014-08-09,309000
ICSA,2014-08-16,303000
ICSA,2014-08-23,300000
ICSA,2014-08-30,303000
ICSA,2014-09-06,307000
ICSA,2014-09-13,288000
ICSA,2014-09-20,295000
ICSA,2014-09-27,290000
ICSA,2014-10-04,293000
ICSA,2014-10-11,281000
ICSA,2014-10-18,290000
ICSA,2014-10-25,291000
ICSA,2014-11-01,280000
ICSA,2014-11-08,291000
ICSA,2014-11-15,293000
ICSA,2014-11-22,303000
ICSA,2014-11-29,291000
ICSA,2014-12-06,291000
ICSA,2014-12-13,286000
ICSA,2014-12-20,276000
ICSA,2014-12-27,285000
ICSA,2015-01-03,294000
ICSA,2015-01-10,304000
ICSA,2015-01-17,298000
ICSA,2015-01-24,261000
ICSA,2015-01-31,281000
ICSA,2015-02-07,298000
ICSA,2015-02-14,285000
ICSA,2015-02-21,305000
ICSA,2015-02-28,317000
ICSA,2015-03-07,293000
ICSA,2015-03-14,290000
ICSA,2015-03-21,284000
ICSA,2015-03-28,269000
ICSA,2015-04-04,282000
ICSA,2015-04-11,298000
ICSA,2015-04-18,295000
ICSA,2015-04-25,269000
ICSA,2015-05-02,267000
ICSA,2015-05-09,271000
ICSA,2015-05-16,276000
ICSA,2015-05-23,281000
ICSA,2015-05-30,275000
ICSA,2015-06-06,278000
ICSA,2015-06-13,269000
ICSA,2015-06-20,273000
ICSA,2015-06-27,275000
ICSA,2015-07-04,292000
ICSA,2015-07-11,285000
ICSA,2015-07-18,265000
ICSA,2015-07-25,269000
ICSA,2015-08-01,270000
ICSA,2015-08-08,274000
ICSA,2015-08-15,279000
ICSA,2015-08-22,274000
ICSA,2015-08-29,279000
ICSA,2015-09-05,273000
ICSA,2015-09-12,264000
ICSA,2015-09-19,269000
ICSA,2015-09-26,272000
ICSA,2015-10-03,267000
ICSA,2015-10-10,265000
ICSA,2015-10-17,264000
ICSA,2015-10-24,264000
ICSA,2015-10-31,275000
ICSA,2015-11-07,276000
ICSA,2015-11-14,272000
ICSA,2015-11-21,261000
ICSA,2015-11-28,265000
ICSA,2015-12-05,280000
ICSA,2015-12-12,268000
ICSA,2015-12-19,260000
ICSA,2015-12-26,276000
ICSA,2016-01-02,273000
ICSA,2016-01-09,284000
ICSA,2016-01-16,290000
ICSA,2016-01-23,269000
ICSA,2016-01-30,281000
ICSA,2016-02-06,265000
ICSA,2016-02-13,263000
ICSA,2016-02-20,272000
ICSA,2016-02-27,269000
ICSA,2016-03-05,257000
ICSA,2016-03-12,263000
ICSA,2016-03-19,264000
ICSA,2016-03-26,273000
ICSA,2016-04-02,272000
ICSA,2016-04-09,263000
ICSA,2016-04-16,255000
ICSA,2016-04-23,259000
ICSA,2016-04-30,277000
ICSA,2016-05-07,290000
ICSA,2016-05-14,279000
ICSA,2016-05-21,268000
ICSA,2016-05-28,264000
ICSA,2016-06-04,265000
ICSA,2016-06-11,273000
ICSA,2016-06-18,261000
ICSA,2016-06-25,262000
ICSA,2016-07-02,256000
ICSA,2016-07-09,257000
ICSA,2016-07-16,260000
ICSA,2016-07-23,264000
ICSA,2016-07-30,266000
ICSA,2016-08-06,266000
ICSA,2016-08-13,265000
ICSA,2016-08-20,265000
ICSA,2016-08-27,262000
ICSA,2016-09-03,257000
ICSA,2016-09-10,253000
ICSA,2016-09-17,252000
ICSA,2016-09-24,247000
ICSA,2016-10-01,246000
ICSA,2016-10-08,251000
ICSA,2016-10-15,264000
ICSA,2016-10-22,257000
ICSA,2016-10-29,265000
ICSA,2016-11-05,251000
ICSA,2016-11-12,232000
ICSA,2016-11-19,248000
ICSA,2016-11-26,260000
ICSA,2016-12-03,252000
ICSA,2016-12-10,251000
ICSA,2016-12-17,262000
ICSA,2016-12-24,254000
ICSA,2016-12-31,236000
ICSA,2017-01-07,244000
ICSA,2017-01-14,246000
ICSA,2017-01-21,256000
ICSA,2017-01-28,241000
ICSA,2017-02-04,236000
ICSA,2017-02-11,242000
ICSA,2017-02-18,247000
ICSA,2017-02-25,232000
ICSA,2017-03-04,246000
ICSA,2017-03-11,244000
ICSA,2017-03-18,255000
ICSA,2017-03-25,256000
ICSA,2017-04-01,236000
ICSA,2017-04-08,237000
ICSA,2017-04-15,244000
ICSA,2017-04-22,251000
ICSA,2017-04-29,241000
ICSA,2017-05-06,237000
ICSA,2017-05-13,237000
ICSA,2017-05-20,234000
ICSA,2017-05-27,251000
ICSA,2017-06-03,244000
ICSA,2017-06-10,238000
ICSA,2017-06-17,243000
ICSA,2017-06-24,237000
ICSA,2017-07-01,248000
ICSA,2017-07-08,248000
ICSA,2017-07-15,241000
ICSA,2017-07-22,245000
ICSA,2017-07-29,242000
ICSA,2017-08-05,246000
ICSA,2017-08-12,236000
ICSA,2017-08-19,241000
ICSA,2017-08-26,239000
ICSA,2017-09-02,299000
ICSA,2017-09-09,275000
ICSA,2017-09-16,260000
ICSA,2017-09-23,262000
ICSA,2017-09-30,255000
ICSA,2017-10-07,246000
ICSA,2017-10-14,232000
ICSA,2017-10-21,236000
ICSA,2017-10-28,235000
ICSA,2017-11-04,240000
ICSA,2017-11-11,246000
ICSA,2017-11-18,238000
ICSA,2017-11-25,237000
ICSA,2017-12-02,235000
ICSA,2017-12-09,226000
ICSA,2017-12-16,242000
ICSA,2017-12-23,242000
ICSA,2017-12-30,243000
ICSA,2018-01-06,251000
ICSA,2018-01-13,229000
ICSA,2018-01-20,237000
ICSA,2018-01-27,221000
ICSA,2018-02-03,221000
ICSA,2018-02-10,224000
ICSA,2018-02-17,220000
ICSA,2018-02-24,215000
ICSA,2018-03-03,226000
ICSA,2018-03-10,223000
ICSA,2018-03-17,224000
ICSA,2018-03-24,220000
ICSA,2018-03-31,237000
ICSA,2018-04-07,234000
ICSA,2018-04-14,235000
ICSA,2018-04-21,207000
ICSA,2018-04-28,212000
ICSA,2018-05-05,210000
ICSA,2018-05-12,224000
ICSA,2018-05-19,230000
ICSA,2018-05-26,221000
ICSA,2018-06-02,221000
ICSA,2018-06-09,218000
ICSA,2018-06-16,220000
ICSA,2018-06-23,220000
ICSA,2018-06-30,228000
ICSA,2018-07-07,215000
ICSA,2018-07-14,212000
ICSA,2018-07-21,220000
ICSA,2018-07-28,218000
ICSA,2018-08-04,218000
ICSA,2018-08-11,213000
ICSA,2018-08-18,216000
ICSA,2018-08-25,214000
ICSA,2018-09-01,210000
ICSA,2018-09-08,211000
ICSA,2018-09-15,213000
ICSA,2018-09-22,212000
ICSA,2018-09-29,217000
ICSA,2018-10-06,213000
ICSA,2018-10-13,213000
ICSA,2018-10-20,219000
ICSA,2018-10-27,217000
ICSA,2018-11-03,217000
ICSA,2018-11-10,218000
ICSA,2018-11-17,222000
ICSA,2018-11-24,232000
ICSA,2018-12-01,232000
ICSA,2018-12-08,203000
ICSA,2018-12-15,216000
ICSA,2018-12-22,219000
ICSA,2018-12-29,228000
ICSA,2019-01-05,220000
ICSA,2019-01-12,216000
ICSA,2019-01-19,209000
ICSA,2019-01-26,236000
ICSA,2019-02-02,230000
ICSA,2019-02-09,228000
ICSA,2019-02-16,218000
ICSA,2019-02-23,224000
ICSA,2019-03-02,220000
ICSA,2019-03-09,224000
ICSA,2019-03-16,219000
ICSA,2019-03-23,215000
ICSA,2019-03-30,211000
ICSA,2019-04-06,203000
ICSA,2019-04-13,203000
ICSA,2019-04-20,226000
ICSA,2019-04-27,230000
ICSA,2019-05-04,225000
ICSA,2019-05-11,217000
ICSA,2019-05-18,213000
ICSA,2019-05-25,218000
ICSA,2019-06-01,220000
ICSA,2019-06-08,220000
ICSA,2019-06-15,219000
ICSA,2019-06-22,224000
ICSA,2019-06-29,222000
ICSA,2019-07-06,211000
ICSA,2019-07-13,217000
ICSA,2019-07-20,211000
ICSA,2019-07-27,216000
ICSA,2019-08-03,214000
ICSA,2019-08-10,218000
ICSA,2019-08-17,215000
ICSA,2019-08-24,215000
ICSA,2019-08-31,219000
ICSA,2019-09-07,208000
ICSA,2019-09-14,211000
ICSA,2019-09-21,215000
ICSA,2019-09-28,218000
ICSA,2019-10-05,212000
ICSA,2019-10-12,218000
ICSA,2019-10-19,213000
ICSA,2019-10-26,217000
ICSA,2019-11-02,212000
ICSA,2019-11-09,222000
ICSA,2019-11-16,223000
ICSA,2019-11-23,211000
ICSA,2019-11-30,206000
ICSA,2019-12-07,237000
ICSA,2019-12-14,229000
ICSA,2019-12-21,218000
ICSA,2019-12-28,220000
ICSA,2020-01-04,212000
ICSA,2020-01-11,207000
ICSA,2020-01-18,220000
ICSA,2020-01-25,212000
ICSA,2020-02-01,201000
ICSA,2020-02-08,204000
ICSA,2020-02-15,215000
ICSA,2020-02-22,220000
ICSA,2020-02-29,217000
ICSA,2020-03-07,211000
ICSA,2020-03-14,282000
ICSA,2020-03-21,3307000
ICSA,2020-03-28,6867000
ICSA,2020-04-04,6615000
ICSA,2020-04-11,5237000
ICSA,2020-04-18,4442000
ICSA,2020-04-25,3867000
ICSA,2020-05-02,3176000
ICSA,2020-05-09,2687000
ICSA,2020-05-16,2438000
FPCPITOTLZGUSA,1968-01-01,4.27179615288534
FPCPITOTLZGUSA,1969-01-01,5.4623862002875
FPCPITOTLZGUSA,1970-01-01,5.83825533848253
FPCPITOTLZGUSA,1971-01-01,4.29276668813045
FPCPITOTLZGUSA,1972-01-01,3.27227824655283
FPCPITOTLZGUSA,1973-01-01,6.17776006377041
FPCPITOTLZGUSA,1974-01-01,11.0548048048048
FPCPITOTLZGUSA,1975-01-01,9.14314686496534
FPCPITOTLZGUSA,1976-01-01,5.74481263549085
FPCPITOTLZGUSA,1977-01-01,6.50168399472839
FPCPITOTLZGUSA,1978-01-01,7.63096383885602
FPCPITOTLZGUSA,1979-01-01,11.2544711292795
FPCPITOTLZGUSA,1980-01-01,13.5492019749684
FPCPITOTLZGUSA,1981-01-01,10.3347153402771
FPCPITOTLZGUSA,1982-01-01,6.13142700027494
FPCPITOTLZGUSA,1983-01-01,3.21243523316063
FPCPITOTLZGUSA,1984-01-01,4.30053547523427
FPCPITOTLZGUSA,1985-01-01,3.54564415209369
FPCPITOTLZGUSA,1986-01-01,1.89804772234275
FPCPITOTLZGUSA,1987-01-01,3.66456321751691
FPCPITOTLZGUSA,1988-01-01,4.07774110744408
FPCPITOTLZGUSA,1989-01-01,4.82700303008949
FPCPITOTLZGUSA,1990-01-01,5.39795643990322
FPCPITOTLZGUSA,1991-01-01,4.23496396453853
FPCPITOTLZGUSA,1992-01-01,3.0288196781497
FPCPITOTLZGUSA,1993-01-01,2.95165696638554
FPCPITOTLZGUSA,1994-01-01,2.6074415921546
FPCPITOTLZGUSA,1995-01-01,2.80541968853655
FPCPITOTLZGUSA,1996-01-01,2.9312041999344
FPCPITOTLZGUSA,1997-01-01,2.33768993730741
FPCPITOTLZGUSA,1998-01-01,1.55227909874362
FPCPITOTLZGUSA,1999-01-01,2.18802719697358
FPCPITOTLZGUSA,2000-01-01,3.37685727149935
FPCPITOTLZGUSA,2001-01-01,2.82617111885402
FPCPITOTLZGUSA,2002-01-01,1.58603162650603
FPCPITOTLZGUSA,2003-01-01,2.27009497336113
FPCPITOTLZGUSA,2004-01-01,2.67723669309173
FPCPITOTLZGUSA,2005-01-01,3.39274684549547
FPCPITOTLZGUSA,2006-01-01,3.22594410070407
FPCPITOTLZGUSA,2007-01-01,2.85267248150136
FPCPITOTLZGUSA,2008-01-01,3.83910029665101
FPCPITOTLZGUSA,2009-01-01,-0.35554626629975
FPCPITOTLZGUSA,2010-01-01,1.64004344238989
FPCPITOTLZGUSA,2011-01-01,3.15684156862206
FPCPITOTLZGUSA,2012-01-01,2.06933726526059
FPCPITOTLZGUSA,2013-01-01,1.46483265562714
FPCPITOTLZGUSA,2014-01-01,1.62222297740821
FPCPITOTLZGUSA,2015-01-01,0.118627135552435
FPCPITOTLZGUSA,2016-01-01,1.26158320570537
FPCPITOTLZGUSA,2017-01-01,2.13011000365963
FPCPITOTLZGUSA,2018-01-01,2.44258329692818
FPCPITOTLZGUSA,2019-01-01,1.81221007526015
UNRATE,1967-02-01,3.8
UNRATE,1967-03-01,3.8
UNRATE,1967-04-01,3.8
UNRATE,1967-05-01,3.8
UNRATE,1967-06-01,3.9
UNRATE,1967-07-01,3.8
UNRATE,1967-08-01,3.8
UNRATE,1967-09-01,3.8
UNRATE,1967-10-01,4
UNRATE,1967-11-01,3.9
UNRATE,1967-12-01,3.8
UNRATE,1968-01-01,3.7
UNRATE,1968-02-01,3.8
UNRATE,1968-03-01,3.7
UNRATE,1968-04-01,3.5
UNRATE,1968-05-01,3.5
UNRATE,1968-06-01,3.7
UNRATE,1968-07-01,3.7
UNRATE,1968-08-01,3.5
UNRATE,1968-09-01,3.4
UNRATE,1968-10-01,3.4
UNRATE,1968-11-01,3.4
UNRATE,1968-12-01,3.4
UNRATE,1969-01-01,3.4
UNRATE,1969-02-01,3.4
UNRATE,1969-03-01,3.4
UNRATE,1969-04-01,3.4
UNRATE,1969-05-01,3.4
UNRATE,1969-06-01,3.5
UNRATE,1969-07-01,3.5
UNRATE,1969-08-01,3.5
UNRATE,1969-09-01,3.7
UNRATE,1969-10-01,3.7
UNRATE,1969-11-01,3.5
UNRATE,1969-12-01,3.5
UNRATE,1970-01-01,3.9
UNRATE,1970-02-01,4.2
UNRATE,1970-03-01,4.4
UNRATE,1970-04-01,4.6
UNRATE,1970-05-01,4.8
UNRATE,1970-06-01,4.9
UNRATE,1970-07-01,5
UNRATE,1970-08-01,5.1
UNRATE,1970-09-01,5.4
UNRATE,1970-10-01,5.5
UNRATE,1970-11-01,5.9
UNRATE,1970-12-01,6.1
UNRATE,1971-01-01,5.9
UNRATE,1971-02-01,5.9
UNRATE,1971-03-01,6
UNRATE,1971-04-01,5.9
UNRATE,1971-05-01,5.9
UNRATE,1971-06-01,5.9
UNRATE,1971-07-01,6
UNRATE,1971-08-01,6.1
UNRATE,1971-09-01,6
UNRATE,1971-10-01,5.8
UNRATE,1971-11-01,6
UNRATE,1971-12-01,6
UNRATE,1972-01-01,5.8
UNRATE,1972-02-01,5.7
UNRATE,1972-03-01,5.8
UNRATE,1972-04-01,5.7
UNRATE,1972-05-01,5.7
UNRATE,1972-06-01,5.7
UNRATE,1972-07-01,5.6
UNRATE,1972-08-01,5.6
UNRATE,1972-09-01,5.5
UNRATE,1972-10-01,5.6
UNRATE,1972-11-01,5.3
UNRATE,1972-12-01,5.2
UNRATE,1973-01-01,4.9
UNRATE,1973-02-01,5
UNRATE,1973-03-01,4.9
UNRATE,1973-04-01,5
UNRATE,1973-05-01,4.9
UNRATE,1973-06-01,4.9
UNRATE,1973-07-01,4.8
UNRATE,1973-08-01,4.8
UNRATE,1973-09-01,4.8
UNRATE,1973-10-01,4.6
UNRATE,1973-11-01,4.8
UNRATE,1973-12-01,4.9
UNRATE,1974-01-01,5.1
UNRATE,1974-02-01,5.2
UNRATE,1974-03-01,5.1
UNRATE,1974-04-01,5.1
UNRATE,1974-05-01,5.1
UNRATE,1974-06-01,5.4
UNRATE,1974-07-01,5.5
UNRATE,1974-08-01,5.5
UNRATE,1974-09-01,5.9
UNRATE,1974-10-01,6
UNRATE,1974-11-01,6.6
UNRATE,1974-12-01,7.2
UNRATE,1975-01-01,8.1
UNRATE,1975-02-01,8.1
UNRATE,1975-03-01,8.6
UNRATE,1975-04-01,8.8
UNRATE,1975-05-01,9
UNRATE,1975-06-01,8.8
UNRATE,1975-07-01,8.6
UNRATE,1975-08-01,8.4
UNRATE,1975-09-01,8.4
UNRATE,1975-10-01,8.4
UNRATE,1975-11-01,8.3
UNRATE,1975-12-01,8.2
UNRATE,1976-01-01,7.9
UNRATE,1976-02-01,7.7
UNRATE,1976-03-01,7.6
UNRATE,1976-04-01,7.7
UNRATE,1976-05-01,7.4
UNRATE,1976-06-01,7.6
UNRATE,1976-07-01,7.8
UNRATE,1976-08-01,7.8
UNRATE,1976-09-01,7.6
UNRATE,1976-10-01,7.7
UNRATE,1976-11-01,7.8
UNRATE,1976-12-01,7.8
UNRATE,1977-01-01,7.5
UNRATE,1977-02-01,7.6
UNRATE,1977-03-01,7.4
UNRATE,1977-04-01,7.2
UNRATE,1977-05-01,7
UNRATE,1977-06-01,7.2
UNRATE,1977-07-01,6.9
UNRATE,1977-08-01,7
UNRATE,1977-09-01,6.8
UNRATE,1977-10-01,6.8
UNRATE,1977-11-01,6.8
UNRATE,1977-12-01,6.4
UNRATE,1978-01-01,6.4
UNRATE,1978-02-01,6.3
UNRATE,1978-03-01,6.3
UNRATE,1978-04-01,6.1
UNRATE,1978-05-01,6
UNRATE,1978-06-01,5.9
UNRATE,1978-07-01,6.2
UNRATE,1978-08-01,5.9
UNRATE,1978-09-01,6
UNRATE,1978-10-01,5.8
UNRATE,1978-11-01,5.9
UNRATE,1978-12-01,6
UNRATE,1979-01-01,5.9
UNRATE,1979-02-01,5.9
UNRATE,1979-03-01,5.8
UNRATE,1979-04-01,5.8
UNRATE,1979-05-01,5.6
UNRATE,1979-06-01,5.7
UNRATE,1979-07-01,5.7
UNRATE,1979-08-01,6
UNRATE,1979-09-01,5.9
UNRATE,1979-10-01,6
UNRATE,1979-11-01,5.9
UNRATE,1979-12-01,6
UNRATE,1980-01-01,6.3
UNRATE,1980-02-01,6.3
UNRATE,1980-03-01,6.3
UNRATE,1980-04-01,6.9
UNRATE,1980-05-01,7.5
UNRATE,1980-06-01,7.6
UNRATE,1980-07-01,7.8
UNRATE,1980-08-01,7.7
UNRATE,1980-09-01,7.5
UNRATE,1980-10-01,7.5
UNRATE,1980-11-01,7.5
UNRATE,1980-12-01,7.2
UNRATE,1981-01-01,7.5
UNRATE,1981-02-01,7.4
UNRATE,1981-03-01,7.4
UNRATE,1981-04-01,7.2
UNRATE,1981-05-01,7.5
UNRATE,1981-06-01,7.5
UNRATE,1981-07-01,7.2
UNRATE,1981-08-01,7.4
UNRATE,1981-09-01,7.6
UNRATE,1981-10-01,7.9
UNRATE,1981-11-01,8.3
UNRATE,1981-12-01,8.5
UNRATE,1982-01-01,8.6
UNRATE,1982-02-01,8.9
